item_no,item,unit,category,city,price,month,year,month_year,year_label
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,5.69,4,2025,2025-04,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,4.72,5,2025,2025-05,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,5.04,6,2025,2025-06,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,5.04,7,2025,2025-07,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,5.4,8,2025,2025-08,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,4.99,9,2025,2025-09,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,4.83,10,2025,2025-10,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,5.24,11,2025,2025-11,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,6.02,12,2025,2025-12,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,6.1,1,2026,2026-01,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,6.55,2,2026,2026-02,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Bannu,7.15,3,2026,2026-03,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.23,4,2023,2023-04,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.15,5,2023,2023-05,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.15,6,2023,2023-06,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.45,7,2023,2023-07,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,7.54,8,2023,2023-08,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,7.57,9,2023,2023-09,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,8.05,10,2023,2023-10,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,7.4,11,2023,2023-11,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,7.04,12,2023,2023-12,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,7.31,1,2024,2024-01,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,7.355,2,2024,2024-02,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,7.4,3,2024,2024-03,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,7.13,4,2024,2024-04,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.87,5,2024,2024-05,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,7.32,6,2024,2024-06,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,7.47,7,2024,2024-07,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.29,8,2024,2024-08,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.48,9,2024,2024-09,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.55,10,2024,2024-10,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.55,11,2024,2024-11,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.55,12,2024,2024-12,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.05,1,2025,2025-01,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.0,2,2025,2025-02,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.0,3,2025,2025-03,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,5.69,4,2025,2025-04,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,4.72,5,2025,2025-05,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,5.04,6,2025,2025-06,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,5.04,7,2025,2025-07,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,5.4,8,2025,2025-08,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,4.99,9,2025,2025-09,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,4.83,10,2025,2025-10,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,5.24,11,2025,2025-11,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.02,12,2025,2025-12,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.1,1,2026,2026-01,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,6.55,2,2026,2026-02,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Faisalabad,7.15,3,2026,2026-03,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.23,4,2023,2023-04,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.15,5,2023,2023-05,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.15,6,2023,2023-06,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.45,7,2023,2023-07,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,7.54,8,2023,2023-08,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,7.57,9,2023,2023-09,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,8.05,10,2023,2023-10,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,7.4,11,2023,2023-11,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,7.04,12,2023,2023-12,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,7.31,1,2024,2024-01,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,7.355,2,2024,2024-02,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,7.4,3,2024,2024-03,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,7.13,4,2024,2024-04,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.87,5,2024,2024-05,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,7.32,6,2024,2024-06,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,7.47,7,2024,2024-07,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.29,8,2024,2024-08,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.48,9,2024,2024-09,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.55,10,2024,2024-10,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.55,11,2024,2024-11,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.55,12,2024,2024-12,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.05,1,2025,2025-01,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.0,2,2025,2025-02,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.0,3,2025,2025-03,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,5.69,4,2025,2025-04,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,4.72,5,2025,2025-05,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,5.04,6,2025,2025-06,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,5.04,7,2025,2025-07,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,5.4,8,2025,2025-08,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,4.99,9,2025,2025-09,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,4.83,10,2025,2025-10,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,5.24,11,2025,2025-11,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.02,12,2025,2025-12,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.1,1,2026,2026-01,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,6.55,2,2026,2026-02,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Gujranwala,7.15,3,2026,2026-03,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.23,4,2023,2023-04,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.15,5,2023,2023-05,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.15,6,2023,2023-06,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.45,7,2023,2023-07,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,7.54,8,2023,2023-08,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,7.57,9,2023,2023-09,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,8.05,10,2023,2023-10,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,7.4,11,2023,2023-11,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,7.04,12,2023,2023-12,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,7.31,1,2024,2024-01,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,7.355,2,2024,2024-02,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,7.4,3,2024,2024-03,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,7.13,4,2024,2024-04,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.87,5,2024,2024-05,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,7.32,6,2024,2024-06,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,7.47,7,2024,2024-07,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.29,8,2024,2024-08,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.48,9,2024,2024-09,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.55,10,2024,2024-10,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.55,11,2024,2024-11,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.55,12,2024,2024-12,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.05,1,2025,2025-01,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.0,2,2025,2025-02,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.0,3,2025,2025-03,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,5.69,4,2025,2025-04,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,4.72,5,2025,2025-05,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,5.04,6,2025,2025-06,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,5.04,7,2025,2025-07,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,5.4,8,2025,2025-08,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,4.99,9,2025,2025-09,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,4.83,10,2025,2025-10,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,5.24,11,2025,2025-11,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.02,12,2025,2025-12,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.1,1,2026,2026-01,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,6.55,2,2026,2026-02,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Hyderabad,7.15,3,2026,2026-03,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.23,4,2023,2023-04,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.15,5,2023,2023-05,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.15,6,2023,2023-06,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.45,7,2023,2023-07,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,7.54,8,2023,2023-08,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,7.57,9,2023,2023-09,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,8.05,10,2023,2023-10,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,7.4,11,2023,2023-11,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,7.04,12,2023,2023-12,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,7.31,1,2024,2024-01,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,7.355,2,2024,2024-02,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,7.4,3,2024,2024-03,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,7.13,4,2024,2024-04,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.87,5,2024,2024-05,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,7.32,6,2024,2024-06,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,7.47,7,2024,2024-07,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.29,8,2024,2024-08,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.48,9,2024,2024-09,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.55,10,2024,2024-10,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.55,11,2024,2024-11,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.55,12,2024,2024-12,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.05,1,2025,2025-01,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.0,2,2025,2025-02,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.0,3,2025,2025-03,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,5.69,4,2025,2025-04,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,4.72,5,2025,2025-05,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,5.04,6,2025,2025-06,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,5.04,7,2025,2025-07,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,5.4,8,2025,2025-08,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,4.99,9,2025,2025-09,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,4.83,10,2025,2025-10,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,5.24,11,2025,2025-11,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.02,12,2025,2025-12,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.1,1,2026,2026-01,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,6.55,2,2026,2026-02,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Islamabad,7.15,3,2026,2026-03,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.23,4,2023,2023-04,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.15,5,2023,2023-05,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.15,6,2023,2023-06,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.45,7,2023,2023-07,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,7.54,8,2023,2023-08,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,7.57,9,2023,2023-09,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,8.05,10,2023,2023-10,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,7.4,11,2023,2023-11,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,7.04,12,2023,2023-12,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,7.31,1,2024,2024-01,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,7.355,2,2024,2024-02,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,7.4,3,2024,2024-03,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,7.13,4,2024,2024-04,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.87,5,2024,2024-05,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,7.32,6,2024,2024-06,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,7.47,7,2024,2024-07,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.29,8,2024,2024-08,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.48,9,2024,2024-09,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.55,10,2024,2024-10,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.55,11,2024,2024-11,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.55,12,2024,2024-12,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.05,1,2025,2025-01,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.0,2,2025,2025-02,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.0,3,2025,2025-03,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,5.69,4,2025,2025-04,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,4.72,5,2025,2025-05,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,5.04,6,2025,2025-06,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,5.04,7,2025,2025-07,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,5.4,8,2025,2025-08,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,4.99,9,2025,2025-09,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,4.83,10,2025,2025-10,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,5.24,11,2025,2025-11,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.02,12,2025,2025-12,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.1,1,2026,2026-01,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,6.55,2,2026,2026-02,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Karachi,7.15,3,2026,2026-03,Year3
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.23,4,2023,2023-04,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.15,5,2023,2023-05,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.15,6,2023,2023-06,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.45,7,2023,2023-07,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,7.54,8,2023,2023-08,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,7.57,9,2023,2023-09,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,8.05,10,2023,2023-10,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,7.4,11,2023,2023-11,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,7.04,12,2023,2023-12,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,7.31,1,2024,2024-01,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,7.355,2,2024,2024-02,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,7.4,3,2024,2024-03,Year1
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,7.13,4,2024,2024-04,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.87,5,2024,2024-05,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,7.32,6,2024,2024-06,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,7.47,7,2024,2024-07,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.29,8,2024,2024-08,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.48,9,2024,2024-09,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.55,10,2024,2024-10,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.55,11,2024,2024-11,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.55,12,2024,2024-12,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.05,1,2025,2025-01,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.0,2,2025,2025-02,Year2
41,Electricity Charges upto 50 Units,Per Unit,"Clothing, Footwear & Energy",Khuzdar,6.0,3,2025,2025-03,Year2
